coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,"Output A demonstrates a slightly better fit with the affected community by emphasizing 'community agency; local residents will serve as co-researchers', 'pictorial formats suitable for low-literacy users', and 'integrating traditional knowledge with modern science'. While B also mentions participatory workshops and local knowledge, A's approach feels more deeply embedded in the community context."
amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,right,-1.0,"Output A's introduction more clearly and compellingly frames the problem of the five-day work week (burnout, diminished output, strained well-being) before presenting its thesis, making the stakes more immediate."
amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,right,-1.0,Output A's explanation of Parkinson's Law is slightly more direct and ties it more explicitly to efficiency gains ('eliminating redundant meetings and trivial tasks').
amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,right,-1.0,"Output A's example of Perpetual Guardian is more specific, providing concrete metrics (20% productivity increase, 7% stress drop, 24% work-life balance surge) that directly support its arguments. Output B's UK trial example is broader and less specific in its outcomes."
amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,tie,tie,0.0,"Neither essay explicitly anticipates or responds to counterarguments or tradeoffs, such as potential challenges in certain industries or roles, or the financial implications for businesses."
amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,"Output A has a slightly stronger flow and its conclusion feels more like a synthesis of the arguments, directly referencing the 'hours endured' vs. 'sustainable, high-quality output' contrast."
amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,"Both essays maintain a plausible and well-supported tone, avoiding exaggerated or factually dubious claims."
amount:modgrid_essay_amount:glm-5.1-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,left,1.0,"Output A's thesis statement is more comprehensive, clearly outlining the three main arguments it will cover (community watchdogs, civic engagement, protecting marginalized populations) directly within the thesis paragraph, which sets up the essay's structure more effectively than B."
amount:modgrid_essay_amount:glm-5.1-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,left,1.0,"Output A provides slightly more detailed causal reasoning, particularly in its second argument about civic engagement, explaining how understanding issues leads to action. Its first argument also more explicitly links the absence of reporters to specific unchecked activities (city council meetings uncovered, budgets escaping scrutiny)."
amount:modgrid_essay_amount:glm-5.1-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,left,1.0,"Output A's example of the *Tribune-Democrat* and the lead contamination crisis is more specific and impactful. It directly links the loss of local news to a specific, uninvestigated public health crisis and its negative consequences, making the utility of local news very clear. Output B's example is good but slightly less detailed in its direct causal link to the *absence* of local news leading to a problem going unnoticed for a period."
amount:modgrid_essay_amount:glm-5.1-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,tie,tie,0.0,Neither essay explicitly anticipates or responds to counterarguments or tradeoffs. Both focus solely on advocating for public funding.
amount:modgrid_essay_amount:glm-5.1-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,left,1.0,Output A has a slightly stronger rhetorical flow and a more impactful concluding paragraph. The final paragraph effectively synthesizes the arguments and reinforces the central thesis with a powerful metaphor ('investment in democratic infrastructure').
amount:modgrid_essay_amount:glm-5.1-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,glm-5.1-or,GLM-5.1,essay,Essay writing,amount_high,amount_low,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",A,left,1.0,"Output B includes a 'Note' at the end about a donation, which is extraneous to the essay task and detracts from its professionalism and plausibility as a standalone essay. Output A avoids any such extraneous elements."
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i14:r3,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,right,-1.0,"A provides more specific quantification of impact, including the percentage and number of affected reminders, and a duration of the faulty logic. B mentions 'higher-than-normal rate' but doesn't quantify it."
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i14:r3,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,right,-1.0,"A provides a more granular and precise timeline with more events and specific times, starting from when the scheduler began processing reminders. B's timeline is slightly less detailed and starts later in the process."
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i14:r3,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,right,-1.0,"A provides a more detailed and technically precise explanation of the root cause, specifically mentioning `datetime.timedelta(hours=24)` and the non-deterministic conversion to UTC, leading to a 23-hour difference. B's explanation of the 25-hour delta is also good but A's is slightly more granular."
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i14:r3,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,right,-1.0,"A provides a more distinct and well-articulated list of contributing factors, clearly separating them from the root cause and offering more varied categories like 'Assumption of Linear Time' and 'Silent Failure Mode'."
amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i14:r3,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,amount_high,amount_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,right,-1.0,"A explicitly states that 'Automated monitoring alert fires for ""below-expected reminder send volume""' and later in 'What Went Poorly' mentions the lack of logging/alerting for ambiguous times. B mentions 'First reports appear in the #support channel' and later 'Monitoring Blindspot' but A's initial detection explanation is clearer."
