coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,essay,Essay writing,utility_high,framed_empty,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,right,-1.0,"Output A's introduction more clearly and compellingly frames the central claim by stating it's 'not simply a gesture of convenience; it is a practical public-health response, a way to reduce traffic-related emissions, and a tool for making environmental protection fairer for everyone.' This sets up the stakes more effectively than Output B's more direct, but less evocative, opening."
utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,essay,Essay writing,utility_high,framed_empty,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,right,-1.0,"Output A provides slightly more developed reasoning for its arguments. For example, in its second point, it explains how free transit helps vulnerable groups 'reach workplaces, schools, clinics, and essential services without driving through smog-filled streets' and prevents families from 'being forced to choose between their budget and their health.' Output B's arguments are solid but slightly less elaborated."
utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,essay,Essay writing,utility_high,framed_empty,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",B,left,1.0,"Output B's example of Los Angeles during a wildfire smoke event is more specific and illustrative. It paints a clearer picture of how the policy would benefit individuals (worker in East LA, parent taking a child to a doctor) and the city as a whole, making it more plausible and useful than Output A's generic 'cities that temporarily suspend transit fares' example."
utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,essay,Essay writing,utility_high,framed_empty,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,tie,tie,0.0,Neither essay explicitly anticipates or responds to counterarguments or tradeoffs. Both focus solely on advocating for the policy.
utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,essay,Essay writing,utility_high,framed_empty,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,"Output A has slightly better paragraph flow and transitions, particularly in its conclusion which effectively synthesizes the main points and reinforces the call to action. Output B's conclusion is a bit more repetitive of the introduction."
utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r1::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,essay,Essay writing,utility_high,framed_empty,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,"Both essays maintain a plausible and reasonable tone, avoiding exaggerated or unsupported claims. Neither output overreaches in its assertions."
utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,framed_empty,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,tie,tie,0.0,"Both essays present a clear thesis and frame the stakes effectively. A emphasizes 'movement over stagnation' and 'quality of life,' while B highlights 'safe movement of people' and 'equitable urban mobility.'"
utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,framed_empty,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",B,right,-1.0,"B provides slightly deeper reasoning for its arguments. For example, it connects reduced car trips to fewer accidents and emissions, and explicitly links active transportation to combating sedentary lifestyles and reducing public health costs. A's arguments are good but slightly less detailed in their causal chains."
utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,framed_empty,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",B,right,-1.0,"B's example of Paris is more specific and provides quantitative data (60% surge in cycling, thousands of parking spaces removed) which makes it more compelling and useful than A's more general description of Copenhagen."
utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,framed_empty,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,B,right,-1.0,"B explicitly acknowledges that 'the removal of parking may spark controversy' and frames the benefits as outweighing this, showing a slight anticipation of objections. A does not directly address potential objections."
utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,framed_empty,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",tie,tie,0.0,"Both essays demonstrate strong rhetorical coherence with good paragraph flow, transitions, and effective concluding statements that synthesize their arguments."
utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,framed_empty,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,"Neither essay makes exaggerated, awkward, unsupported, or factually dubious claims. Both maintain a plausible and well-reasoned tone."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-mobile-release-disabled-offline-mode-for-field-inspectors-in-low-connectivity-areas.:r2:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i22:r2::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i22:r2::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",B,left,1.0,"B provides more specific numbers for affected users (~400 field inspectors vs. 12,000 active field inspectors, which seems like a total count rather than affected), quantifies the business impact with 'estimated loss of 12,000 case entries per week' and 'customer satisfaction scores dropped by 15%', and details the functional blocker more clearly."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-mobile-release-disabled-offline-mode-for-field-inspectors-in-low-connectivity-areas.:r2:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i22:r2::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i22:r2::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,B,left,1.0,"B's timeline is more granular, providing specific times for user reports appearing, investigation initiation, root cause identification, hotfix testing, and deployment. A's timeline is slightly less detailed, especially around the detection and investigation phases."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-mobile-release-disabled-offline-mode-for-field-inspectors-in-low-connectivity-areas.:r2:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i22:r2::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i22:r2::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,B,left,1.0,B identifies the root cause as a 'logic error in the new `SyncManager` class' and explains the specific condition that led to the issue ('required an active network handshake before allowing *any* local write operations'). A's explanation of 'misconfiguration in the deployment pipeline's environment variable injection process' is less precise about the exact code logic failure.
